포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익(법인세효과 차감후)
자본변동표,-표준계정코드 미사용-,해외사업장환산외환차이
자본변동표,-표준계정코드 미사용-,수정후 금액
현금흐름표,-표준계정코드 미사용-,장기대여금의 순증감
자본변동표,-표준계정코드 미사용-,신주발행비용
자본변동표,dart_EquityAtBeginningOfPeriod,기초자본
자본변동표,-표준계정코드 미사용-,총포괄손익
자본변동표,-표준계정코드 미사용-,주식보상비용
현금흐름표,-표준계정코드 미사용-,예수금(금융업)의 순증가
재무상태표,-표준계정코드 미사용-,비유동당기손익-공정가치측정금융자산
자본변동표,-표준계정코드 미사용-,관계기업의 자본변동
현금흐름표,-표준계정코드 미사용-,리스채권의 감소(증가)
자본변동표,-표준계정코드 미사용-,기타포괄손익-공정가치측정지분상품 평가손익
자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,보험수리적가정 재측정요소
현금흐름표,-표준계정코드 미사용-,유동성장기사채의 상환
자본변동표,-표준계정코드 미사용-,재평가이익
현금흐름표,ifrs-full_ProceedsFromGovernmentGrantsClassifiedAsFinancingActivities,정부보조금의 수령
자본변동표,-표준계정코드 미사용-,총포괄손익
자본변동표,-표준계정코드 미사용-,자기주식의 취득
자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,확정급여의 재측정요소
현금흐름표,-표준계정코드 미사용-,소송충당부채의 지급
현금흐름표,-표준계정코드 미사용-,리스거래이익
자본변동표,ifrs-full_ProfitLoss,당기순이익(손실)
자본변동표,-표준계정코드 미사용-,기초자본(조정금액)
자본변동표,-표준계정코드 미사용-,종속기업 지분 추가 취득
자본변동표,-표준계정코드 미사용-,당기손익-공정가치 측정 금융부채 평가손익
현금흐름표,-표준계정코드 미사용-,단기기타채권의 감소
손익계산서,-표준계정코드 미사용-,보통주기본주당이익(손실)
자본변동표,-표준계정코드 미사용-,당기손익-공정가치측정지정금융부채평가손익(신용위험)
현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부(환급)
현금흐름표,-표준계정코드 미사용-,퇴직금이 지급
자본변동표,-표준계정코드 미사용-,5. 종속기업의 추가취득
자본변동표,ifrs-full_Equity,기말자본
현금흐름표,ifrs-full_OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities,기타포괄손익-공정가치측정금융자산의증가
자본변동표,-표준계정코드 미사용-,관계기업 및 공동기업의 기타포괄손익(재측정요소 제외)에 대한 지분
자본변동표,-표준계정코드 미사용-,자기주식처분이익 법인세효과 변동
재무상태표,dart_LongTermTradeReceivablesGross,장기성매출채권
자본변동표,-표준계정코드 미사용-,주식선택권의 행사
자본변동표,-표준계정코드 미사용-,전환사채 전환
자본변동표,-표준계정코드 미사용-,종속기업의 유상증자
자본변동표,-표준계정코드 미사용-,유형자산재평가손익
현금흐름표,dart_AdjustmentsForMiscellaneousLosses,잡손실(이익)
포괄손익계산서,-표준계정코드 미사용-,관계기업 및 공동기업에 대한 지분법손실
자본변동표,dart_EquityAtBeginningOfPeriod,기초자본
손익계산서,-표준계정코드 미사용-,보통주 기본 및 희석주당이익(손실)
자본변동표,-표준계정코드 미사용-,주식보상비용
포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법 자본변동
자본변동표,-표준계정코드 미사용-,종속기업 취득
자본변동표,-표준계정코드 미사용-,해외사업장 환산외화차이
현금흐름표,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,기타투자활동으로 인한 현금유출입액
현금흐름표,-표준계정코드 미사용-,합병으로인한 현금유입
포괄손익계산서,dart_RevenueFromSaleOfGoodsMerchandise,상품매출액
현금흐름표,dart_AdjustmentsForIncreasedecreaseInPresentValueOfDefinedBenefitObligation,순확정급여채무의현재가치의 증가(감소)
현금흐름표,-표준계정코드 미사용-,당기손익-공정가치 측정 금융자산 처분
현금흐름표,-표준계정코드 미사용-,매출채권처분손실
자본변동표,-표준계정코드 미사용-,관계기업 재측정요소에 대한 지분
자본변동표,-표준계정코드 미사용-,현금흐름위험회피 파생상품 평가손익
현금흐름표,-표준계정코드 미사용-,기타수취채권의 감소
자본변동표,dart_ChangesInForeignExchangeRates,해외산업환산차
자본변동표,-표준계정코드 미사용-,주식선택권의 행사
자본변동표,-표준계정코드 미사용-,총포괄손익
현금흐름표,-표준계정코드 미사용-,신주인수권부사채의 발행
포괄손익계산서,-표준계정코드 미사용-,당기총포괄이익
현금흐름표,ifrs-full_ProceedsFromChangesInOwnershipInterestsInSubsidiaries,종속기업 소유지분의 변동
재무상태표,dart_NonCurrentDerivativeLiabilities,장기파생상품부채
자본변동표,-표준계정코드 미사용-,전환사채 전환
자본변동표,-표준계정코드 미사용-,종속기업의 신종자본증권 상환
재무상태표,-표준계정코드 미사용-,대여금및수취채권
자본변동표,-표준계정코드 미사용-,종속기업의 상환전환우선주 상환
자본변동표,dart_ChangesInForeignExchangeRates,해외사업장 외화환산차이
자본변동표,-표준계정코드 미사용-,-자기주식의 취득
포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손실
자본변동표,-표준계정코드 미사용-,해외사업장환산외환차이
자본변동표,-표준계정코드 미사용-,비지배지분 거래
자본변동표,-표준계정코드 미사용-,수정 후 재작성된 금액
자본변동표,-표준계정코드 미사용-,종속회사의 취득
현금흐름표,-표준계정코드 미사용-,파생금융부채의 증가
현금흐름표,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,기타
재무상태표,dart_ElementsOfOtherStockholdersEquity,자본조정
자본변동표,dart_OtherTransactions,지분법이익잉여금변동
자본변동표,-표준계정코드 미사용-,연결실체내자본거래등
현금흐름표,dart_PurchaseOfLongTermLoansAndReceivables,기타수취채권(비유동)의 증가
자본변동표,-표준계정코드 미사용-,총포괄이익(손실) 소계
자본변동표,-표준계정코드 미사용-,자본감소
자본변동표,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업및공동기업자본변동
자본변동표,-표준계정코드 미사용-,해외사업환산이익
자본변동표,-표준계정코드 미사용-,연결실체의 변동
재무상태표,-표준계정코드 미사용-,환불자산
자본변동표,dart_OtherTransactions,해외사업환산손익
자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,종속기업 소유지분변동
자본변동표,ifrs-full_IncreaseDecreaseThroughCorrectionsOfErrors,기타
재무상태표,-표준계정코드 미사용-,장기차입부채(유동)
현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,4. 이자지급(영업)
자본변동표,-표준계정코드 미사용-,지분법자본변동
자본변동표,-표준계정코드 미사용-,배당금
현금흐름표,-표준계정코드 미사용-,기타포괄손익 공정가치측정금융자산의 처분
포괄손익계산서,-표준계정코드 미사용-,비지배지분에 귀속되는 당기순이익
자본변동표,-표준계정코드 미사용-,종속기업 유상증자
현금흐름표,-표준계정코드 미사용-,통화선도처분
자본변동표,-표준계정코드 미사용-,해외사업환산이익
자본변동표,-표준계정코드 미사용-,이익잉여금
포괄손익계산서,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,지분법이익잉여금변동
현금흐름표,dart_ProceedsFromSalesOfCurrentFinancialAssetsHeldToMaturity,상각후원가 측정 금융자산의 순감소(증가)
현금흐름표,dart_ProceedsFromConvertibleBonds,전환사채 발행
자본변동표,-표준계정코드 미사용-,주주 증여
자본변동표,-표준계정코드 미사용-,사업결합
자본변동표,-표준계정코드 미사용-,기타포괄손익-공정가치측정금융자산평가손익
포괄손익계산서,ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments,지분법이익잉여금
자본변동표,-표준계정코드 미사용-,기타포괄손익-공정가치 측정 금융자산
재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,매도가능금융자산
자본변동표,-표준계정코드 미사용-,지분법변동
자본변동표,dart_EquityAtBeginningOfPeriod,기초자본
현금흐름표,-표준계정코드 미사용-,계열사전출
포괄손익계산서,ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments,공정가치 측정 금융자산 평가손익의 세전기타포괄손익
자본변동표,dart_OtherTransactions,기타자본조정
현금흐름표,dart_ProceedsFromSalesOfOtherFinancialAssets,기타포괄손익-공정가치금융자산의 처분
자본변동표,dart_UnissuedStockDividends,자기주식 교부
현금흐름표,-표준계정코드 미사용-,순운전자본의 변동
자본변동표,dart_CompoundFinancialInstrumentIssue,전환우선주 발행
현금흐름표,-표준계정코드 미사용-,기초 재무상태표상 현금및현금성자산
현금흐름표,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,기타
자본변동표,-표준계정코드 미사용-,자기주식 취득
자본변동표,ifrs-full_Equity,기말자본
자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,지분거래손익
현금흐름표,dart_AdjustmentsForIncreasedecreaseInOtherNonCurrentFinancialLiabilities,기타비유동금융부채
현금흐름표,ifrs-full_PaymentsFromChangesInOwnershipInterestsInSubsidiaries,종속기업투자주식의 취득
자본변동표,-표준계정코드 미사용-,종속기업의 취득
포괄손익계산서,dart_LossesOnValuationOfDerivativeFinancialInstrument,파생상품평가손실
자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등
현금흐름표,-표준계정코드 미사용-,연결자본거래로 인한 유출
포괄손익계산서,ifrs-full_ComprehensiveIncome,Ⅸ.총포괄이익
현금흐름표,-표준계정코드 미사용-,(3) 영업활동으로 인한 자산부채의 변동
자본변동표,-표준계정코드 미사용-,당기순이익(손실)
자본변동표,-표준계정코드 미사용-,연결범위변동
현금흐름표,dart_PurchaseOfInvestmentsInSubsidiaries,종속기업투자
현금흐름표,-표준계정코드 미사용-,장기금융상품자산의 증가
자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래
자본변동표,-표준계정코드 미사용-,신종자본증권의 발행(상환)
자본변동표,-표준계정코드 미사용-,당기순이익(손실)
현금흐름표,dart_ProceedsFromSalesOfFinancialInstruments,단기금융상품의 순증감
자본변동표,dart_CompoundFinancialInstrumentDividendInterest,신종자본증권 배당
자본변동표,-표준계정코드 미사용-,주식발행초과금
자본변동표,-표준계정코드 미사용-,결손금의 보전
현금흐름표,-표준계정코드 미사용-,전환상환우선주의 상환
재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본요소
현금흐름표,-표준계정코드 미사용-,개발비의 증가
현금흐름표,-표준계정코드 미사용-,파생상품정산순결제액
현금흐름표,dart_AdjustmentsForIncreasedecreaseInOtherNonFinancialLiabilities,기타비금융부채의 증가(감소)
현금흐름표,dart_ProceedsFromSalesOfLongTermFinancialInstruments,상각후원가 측정 금융자산의 감소
현금흐름표,-표준계정코드 미사용-,재해손실
재무상태표,ifrs-full_ShorttermBorrowings,단기차입금및유동성장기차입금
자본변동표,-표준계정코드 미사용-,자기주식 상여 지급
재무상태표,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,종속기업및관계(공동)기업투자
손익계산서,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,파생상품거래손실
현금흐름표,dart_AdjustmentsForIncreaseDecreaseInDeferredIncome,이연수익의 증가(감소)
자본변동표,dart_PurchaseDispostionOfAssociatesOrJointVenture,기타포괄손익-공정가치 측정 금융자산 처분
현금흐름표,-표준계정코드 미사용-,사용권자산의 증가
포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당순손익
현금흐름표,dart_DecreaseInGuaranteeDeposits,비유동기타채권의 감소
자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,종속기업의 자본변동
현금흐름표,ifrs-full_DividendsReceivedClassifiedAsInvestingActivities,배당금의 수취
자본변동표,-표준계정코드 미사용-,확정급여제도의 재측정 손익
자본변동표,-표준계정코드 미사용-,당기순이익(손실)
자본변동표,dart_OtherTransactions,기타
현금흐름표,-표준계정코드 미사용-,선물거래예치금의 감소
자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익-공정가치측정금융자산평가손익
자본변동표,-표준계정코드 미사용-,연결범위변동
현금흐름표,dart_AdjustmentsForImpairmentLossesOfIntangibleAssets,계약부채의 증가
포괄손익계산서,dart_OtherGains,영업외수익
재무상태표,ifrs-full_InvestmentsInSubsidiaries,장기투자자산
자본변동표,-표준계정코드 미사용-,총포괄손익 소계
포괄손익계산서,-표준계정코드 미사용-,중단영업희석주당이익(손실)
자본변동표,-표준계정코드 미사용-,재평가잉여금 재분류
현금흐름표,dart_ProceedsFromSalesOfAvailableForSaleFinancialAssets,기타포괄-공정가치금융자산의 순증감
재무상태표,dart_PresentValueOfDefinedBenefitObligation,확정급여부채
자본변동표,-표준계정코드 미사용-,주식매입선택권
자본변동표,-표준계정코드 미사용-,신주인수권 행사
포괄손익계산서,-표준계정코드 미사용-,계속영업 총포괄손익
자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInAccountingPolicies,회계정책의 변경
현금흐름표,-표준계정코드 미사용-,기타포괄-공정가치 측정 금융자산의 처분
자본변동표,-표준계정코드 미사용-,주식선택권변동
현금흐름표,dart_PurchaseOfInvestmentsInAssociates,관계기업에 대한 투자지분의 취득
현금흐름표,-표준계정코드 미사용-,국고보조금과 상계되는 경상연구비등
재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,비유동매입채무및기타채무
자본변동표,-표준계정코드 미사용-,기타포괄손익-공정가치 처분이익
자본변동표,-표준계정코드 미사용-,기타포괄손익-공정가치 측정 금융자산의 처분 재분류
현금흐름표,dart_AdjustmentsForIncreasedecreaseInOtherFinancialLiabilities,기타금융부채의 증가(감소)
자본변동표,dart_OtherTransactions,기타포괄손익-공정가치 측정 지분상품 평가손익
자본변동표,-표준계정코드 미사용-,기타포괄손익-공정가치측정금융자산의 공정가치변동
자본변동표,-표준계정코드 미사용-,신종자본증권의 발행
재무상태표,ifrs-full_CurrentLiabilities,I. 유동부채
자본변동표,dart_EquityAtBeginningOfPeriod,기초자본
자본변동표,-표준계정코드 미사용-,전환권 행사
자본변동표,dart_ChangesInConsolidatedCompanies,연결범위변동
재무상태표,-표준계정코드 미사용-,미청구공사
현금흐름표,-표준계정코드 미사용-,전환우선주부채의 발행
자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,자본잉여금 이익잉여금 대체
자본변동표,-표준계정코드 미사용-,신종자본증권 수익분배금
자본변동표,-표준계정코드 미사용-,확정급여제도의 재측정손익(세후기타포괄손익)
자본변동표,-표준계정코드 미사용-,연결실체 간 자본거래
포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분당기순이익
포괄손익계산서,-표준계정코드 미사용-,관계기업 등의 기타포괄손익에 대한 지분해당액
현금흐름표,-표준계정코드 미사용-,상환전환우선주의 발행
자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분법자본변동
자본변동표,-표준계정코드 미사용-,해외사업장 외화환산차이
자본변동표,-표준계정코드 미사용-,배당금의 지급
재무상태표,ifrs-full_OtherCurrentFinancialAssets,단기투자증권
자본변동표,-표준계정코드 미사용-,지분법적용대상인 관계기업과 공동기업의 기타포괄손익에 대한 지분
자본변동표,ifrs-full_AmountRemovedFromReserveOfCashFlowHedgesAndIncludedInInitialCostOrOtherCarryingAmountOfNonfinancialAssetLiabilityOrFirmCommitmentForWhichFairValueHedgeAccountingIsApplied,현금흐름위험회피파생상품 평가손익
자본변동표,ifrs-full_ProfitLoss,당기순이익
자본변동표,dart_TreasuryShareTransactions,종속기업 자기주식 취득
자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래
현금흐름표,-표준계정코드 미사용-,장기금융상품의 증가
자본변동표,-표준계정코드 미사용-,비지배지분의 출자
자본변동표,-표준계정코드 미사용-,유상증자
포괄손익계산서,-표준계정코드 미사용-,손상차손
포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익
자본변동표,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익공정가치지분상품 평가손익
현금흐름표,-표준계정코드 미사용-,국공채의 만기도래
자본변동표,dart_IncreaseDecreaseThroughBusinessCombinations,사업결합
자본변동표,dart_IncreaseDecreaseThroughBusinessCombinations,동일지배하 사업결합
재무상태표,ifrs-full_NoncurrentLiabilities,Ⅱ. 비유동부채
자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익
자본변동표,-표준계정코드 미사용-,총포괄손익
현금흐름표,-표준계정코드 미사용-,비유동당기손익-공정가치측정금융자산의 취득
포괄손익계산서,-표준계정코드 미사용-,연결당기순이익(손실)
자본변동표,-표준계정코드 미사용-,신종자본증권 상환
재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,사채및차입금
포괄손익계산서,dart_OtherGains,기타수익(비용)
현금흐름표,-표준계정코드 미사용-,투자활동으로인한현금유입액
현금흐름표,-표준계정코드 미사용-,기타포괄손익-공정가치 측정 금융자산의 취득
자본변동표,dart_ChangesInConsolidatedCompanies,종속기업의 취득
현금흐름표,-표준계정코드 미사용-,손해배상금
자본변동표,dart_EquityAtBeginningOfPeriod,기초자본
자본변동표,ifrs-full_IssueOfEquity,전환사채 전환
자본변동표,-표준계정코드 미사용-,자본에직접반영된소유주와의거래 합계
재무상태표,dart_ShortTermIncomeReceivedInAdvance,단기선수수익
현금흐름표,-표준계정코드 미사용-,기타지급채무의 감
자본변동표,-표준계정코드 미사용-,주식기준보상
재무상태표,-표준계정코드 미사용-,차입금및사채
자본변동표,dart_EquityAtBeginningOfPeriod,기초자본
포괄손익계산서,-표준계정코드 미사용-,공사부담금수익(매출액)
자본변동표,-표준계정코드 미사용-,비지배주주의 자본 불입
자본변동표,-표준계정코드 미사용-,주식선택권의 취소 및 소멸
포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와 관리비
자본변동표,-표준계정코드 미사용-,자기주식의 취득
포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비
자본변동표,-표준계정코드 미사용-,전환사채의 발행
포괄손익계산서,-표준계정코드 미사용-,기타포괄손익-공정가치 측정 지분상품 평가손익
자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지배력을 상실하지 않는 종속기업에 대한 소유지분의 변동에 따른 증가(감소)/비지배지분의 변동
재무상태표,dart_NonCurrentDerivativeLiabilities,순확정급여부채
포괄손익계산서,-표준계정코드 미사용-,투자손익
자본변동표,ifrs-full_IncreaseDecreaseThroughCorrectionsOfErrors,전기오류수정에 따른 증가(감소)
자본변동표,-표준계정코드 미사용-,주식선택권의 부여
현금흐름표,-표준계정코드 미사용-,단기투자증권의 처분
자본변동표,-표준계정코드 미사용-,주식매수선택권 행사
현금흐름표,-표준계정코드 미사용-,종속기업투자 취득을 위한 선급금의 증가
현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,I. 영업활동현금흐름
자본변동표,-표준계정코드 미사용-,대체와 기타변동에 따른 증가(감소)
현금흐름표,-표준계정코드 미사용-,관계기업투자주식처분손실
자본변동표,-표준계정코드 미사용-,자기주식 소각
자본변동표,-표준계정코드 미사용-,주식선택권의 취소 및 소멸
자본변동표,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산 평가손익
재무상태표,-표준계정코드 미사용-,매출채권 및 계약자산
자본변동표,-표준계정코드 미사용-,공동기업및관계기업투자평가
자본변동표,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업기타포괄손익지분
현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,당기손익-공정가치측정금융자산의 증가
자본변동표,-표준계정코드 미사용-,주식선택권의 부여
현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름
포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,지분법이익잉여금변동
자본변동표,-표준계정코드 미사용-,퇴직급여부채의재측정요소
자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInAccountingPolicies,기업회계기준서 제1116호 최초 적용에 따른 조정
자본변동표,ifrs-full_IssueOfEquity,유상증자
현금흐름표,-표준계정코드 미사용-,채무상품의 감소
현금흐름표,dart_AdjustmentsForWritedownsOfInventories,재고자산평가손실(환입)
현금흐름표,dart_AdjustmentsForDecreaseincreaseInOtherReceivables,미수금의 감소(증가)
현금흐름표,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,기타 투자활동으로 인한 현금의 변동
포괄손익계산서,dart_MiscellaneousIncome,잡이익
자본변동표,-표준계정코드 미사용-,전환사채의 변동
자본변동표,dart_ChangesInConsolidatedCompanies,연결범위의 변동
현금흐름표,dart_AdjustmentsForIncreasedecreaseInPostemploymentBenefitObligations,퇴직급여순지급액
자본변동표,-표준계정코드 미사용-,기타포괄손익-공정가치측정 금융자산 평가손익
자본변동표,-표준계정코드 미사용-,주식선택권의행사
현금흐름표,-표준계정코드 미사용-,상각후원가 측정 금융자산의 취득
자본변동표,-표준계정코드 미사용-,확정급여제도의 재측정요소
현금흐름표,ifrs-full_CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,연결범위변동에 따른 현금유출
자본변동표,-표준계정코드 미사용-,주식매수선택권
자본변동표,-표준계정코드 미사용-,연결대상기업변동
자본변동표,-표준계정코드 미사용-,종속기업 지분율 변동
재무상태표,dart_ShortTermOtherReceivables,단기미수금
자본변동표,-표준계정코드 미사용-,주식선택권의 증감
현금흐름표,ifrs-full_InterestReceivedClassifiedAsInvestingActivities,이자수입
자본변동표,-표준계정코드 미사용-,현금흐름위험회피
현금흐름표,-표준계정코드 미사용-,사업양도차익
자본변동표,-표준계정코드 미사용-,비지배지분과 자본거래등
현금흐름표,-표준계정코드 미사용-,관계회사지분증권의 취득
현금흐름표,dart_AdjustmentsForDecreaseincreaseInOtherNonCurrentNonFinancialAssets,기타비유동자산의 감소(증가)
자본변동표,dart_CompoundFinancialInstrumentConversion,전환사채 전환권 행사
현금흐름표,-표준계정코드 미사용-,비현금조정
자본변동표,dart_CompoundFinancialInstrumentIssue,전환우선주 발행
현금흐름표,-표준계정코드 미사용-,법인세의 납부
자본변동표,-표준계정코드 미사용-,-종속기업의 신주인수권 행사
자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,종속기업의 배당
현금흐름표,-표준계정코드 미사용-,복구충당부채의 환입
자본변동표,-표준계정코드 미사용-,소유주와의 거래 총액
포괄손익계산서,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피 파생상품평가손익
현금흐름표,-표준계정코드 미사용-,보통주의 감소
자본변동표,-표준계정코드 미사용-,자기주식의 취득
현금흐름표,-표준계정코드 미사용-,선급비용의 증가
현금흐름표,dart_PurchaseOfShortTermLoansAndReceivables,기타수취채권의 증가
자본변동표,ifrs-full_Equity,기말자본
자본변동표,-표준계정코드 미사용-,순확정급여부채의 재측정요소
자본변동표,-표준계정코드 미사용-,지분법자본변동
현금흐름표,dart_PurchaseOfOtherNonCurrentFinancialAssets,(비유동)기타금융자산의 증가
현금흐름표,-표준계정코드 미사용-,단기차입금의 순증가(감소)
자본변동표,ifrs-full_DividendsPaid,배당금지급
자본변동표,dart_OtherTransactions,확정급여제도의 재측정요소
자본변동표,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치금융자산평가손익
자본변동표,-표준계정코드 미사용-,-현금흐름위험회피파생상품평가손익
현금흐름표,dart_PurchaseOfNonCurrentFairValueFinancialAsset,비유동당기손익-공정가치금융자산의 취득
자본변동표,-표준계정코드 미사용-,당기손익-공정가치측정지정금융부채평가손익(신용위험)
자본변동표,ifrs-full_Equity,기말
자본변동표,-표준계정코드 미사용-,공동기업의 순확정급여부채의 재측정요소 중 지분해당액
현금흐름표,dart_PurchaseOfLongTermLoansAndReceivables,장단기대여금의 증가
손익계산서,-표준계정코드 미사용-,관계 및 공동기업에 대한 지분법손익
현금흐름표,dart_ProceedsFromConvertibleBonds,전환사채의발행
자본변동표,-표준계정코드 미사용-,교환권대가
자본변동표,-표준계정코드 미사용-,주식매수선택권
현금흐름표,-표준계정코드 미사용-,매수청구권의 처분
재무상태표,-표준계정코드 미사용-,기타포괄손익-공정가치측정금융자산(비유동)
자본변동표,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융상품 평가손익
현금흐름표,dart_PurchaseOfInvestmentProperty,투자부동산의 취득
포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정손익
자본변동표,ifrs-full_Equity,기말자본
자본변동표,dart_CompoundFinancialInstrumentConversion,전환사채 전환
자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,종속기업지분변동
재무상태표,dart_LongTermBorrowingsGross,장기차입금
자본변동표,dart_TreasuryShareTransactions,종속기업의 자기주식 취득
자본변동표,ifrs-full_Equity,기말자본
자본변동표,-표준계정코드 미사용-,신주인수권부사채행사
현금흐름표,-표준계정코드 미사용-,예수금의 증가(감소)
포괄손익계산서,-표준계정코드 미사용-,구형우선주기본주당손익
현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금성자산에 대한 환율변동효과
자본변동표,ifrs-full_DividendsPaid,배당금지급
포괄손익계산서,ifrs-full_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,해외사업장환산손익
자본변동표,-표준계정코드 미사용-,관계기업 자본의 변동에 대한 지분
재무상태표,ifrs-full_CurrentTaxAssets,미수법인세환급액
자본변동표,-표준계정코드 미사용-,종속기업의 유상증자
자본변동표,-표준계정코드 미사용-,전환우선주의 자본재분류
현금흐름표,-표준계정코드 미사용-,기타재무활동으로 인한 현금유출액
재무상태표,-표준계정코드 미사용-,통화선도자산
자본변동표,dart_IncreaseDecreaseThroughBusinessCombinations,종속기업에 대한 소유지분의 변동
자본변동표,-표준계정코드 미사용-,순확정급여부채의 재측정요소
자본변동표,-표준계정코드 미사용-,전환사채의 발행
자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타자본항목의 계정재분류
자본변동표,-표준계정코드 미사용-,파생상품평가이익
포괄손익계산서,ifrs-full_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,현금흐름위험회피의 파생상품평가손익
포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소
현금흐름표,-표준계정코드 미사용-,매각예정자산 순현금변동
자본변동표,-표준계정코드 미사용-,해외사업환산손익
현금흐름표,ifrs-full_CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,종속기업취득및연결범위변동으로인한순현금흐름
