417970,모델솔루션,모델솔루션,6396700
080160,모두투어네트워크,모두투어,18900000
087260,모바일어플라이언스,모바일어플라이언스,32552861
101330,모베이스,모베이스,23958188
012860,모베이스전자,모베이스전자,73233457
363260,모비데이즈,모비데이즈,160018847
348030,모비릭스,모비릭스,9603800
250060,모비스,모비스,32171314
288980,모아데이타,모아데이타,32785632
033200,모아텍,모아텍,14331185
333050,모코엠시스,모코엠시스,22561534
118990,모트렉스,모트렉스,24495500
006920,모헨즈,모헨즈,10920000
001810,무림에스피,무림SP,22137500
279600,미디어젠,미디어젠,4684781
095500,미래나노텍,미래나노텍,31009999
218150,미래생명자원,미래생명자원,19895844
353490,미래에셋대우기업인수목적 5호,미래에셋대우스팩 5호,5060000
100790,미래에셋벤처투자,미래에셋벤처투자,48480361
412930,미래에셋비전기업인수목적1호,미래에셋비전스팩1호,6176000
049950,미래컴퍼니,미래컴퍼니,8586820
207760,미스터블루,미스터블루,24891745
059090,미코,미코,33416778
214610,미코바이오메드,미코바이오메드,18308101
201490,미투온,미투온,31257770
950190,미투젠,미투젠,13579892
206640,바디텍메드,바디텍메드,23486560
018700,바른손,바른손,35119757
035620,바른손이앤에이,바른손이앤에이,74439675
064520,바른전자,바른전자,10940701
053030,바이넥스,바이넥스,31761048
301300,바이브컴퍼니,바이브컴퍼니,5595980
064550,바이오니아,바이오니아,25810291
314930,바이오다인,바이오다인,6168195
208710,바이오로그디바이스,바이오로그디바이스,42254457
086820,바이오솔루션,바이오솔루션,8143426
038460,바이오스마트,바이오스마트,20087800
251120,바이오에프디엔씨,바이오에프디엔씨,8695700
086040,바이오톡스텍,바이오톡스텍,14667123
099430,바이오플러스,바이오플러스,14482716
032980,바이온,바이온,34293780
222160,바이옵트로,바이옵트로,8143866
308080,바이젠셀,바이젠셀,19006060
043150,바텍,바텍,14854256
323990,박셀바이오,박셀바이오,15223000
267790,배럴,배럴,7885500
046310,백금티앤에이,백금T&A,16418641
331520,밸로프,밸로프,47869299
066410,버킷스튜디오,버킷스튜디오,84109926
382900,범한퓨얼셀,범한퓨얼셀,8761000
206400,베노홀딩스,베노홀딩스,28834011
019010,베뉴지,베뉴지,48200000
177350,베셀,베셀,12393794
299910,베스파,베스파,8206916
225530,보광산업,보광산업,36338727
250000,보라티알,보라티알,6750733
310210,보로노이,보로노이,12647869
006910,보성파워텍,보성파워텍,49129824
226340,본느,본느,30699596
008470,부-스타,부스타,8404800
014470,부방,부방,60052260
338220,뷰노,뷰노,11379656
100120,뷰웍스,뷰웍스,10001865
337930,브랜드엑스코퍼레이션,브랜드엑스코퍼레이션,29266589
099390,브레인즈컴퍼니,브레인즈컴퍼니,8208283
064480,브리지텍,브리지텍,11952500
288330,브릿지바이오테라퓨틱스,브릿지바이오테라퓨틱스,19896425
365900,브이씨,브이씨,7310300
251630,브이원텍,브이원텍,15162580
018290,브이티지엠피,브이티지엠피,34483893
044480,블루베리엔에프티,블루베리 NFT,32343981
033560,블루콤,블루콤,17100000
369370,블리츠웨이,블리츠웨이,42072227
126340,비나텍,비나텍,5468262
121800,비덴트,비덴트,55089864
148140,비디아이,비디아이,43208667
082800,비보존제약,비보존 제약,234043081
318410,비비씨,비비씨,5555243
419540,비스토스,비스토스,21175308
146320,비씨엔씨,비씨엔씨,12367923
200780,비씨월드제약,비씨월드제약,8892384
141000,비아트론,비아트론,12114710
090460,비에이치,비에이치,34464379
083650,비에이치아이,비에이치아이,26000000
032790,비엔지티,비엔지티,30923233
142760,비엘,비엘,31448597
065170,비엘팜텍,비엘팜텍,88970559
086670,비엠티,비엠티,9125174
335890,비올,비올,58133344
138580,비즈니스온커뮤니케이션,비즈니스온,22556163
082920,비츠로셀,비츠로셀,21539152
054220,비츠로시스,비츠로시스,25162883
042370,비츠로테크,비츠로테크,26200025
050090,비케이홀딩스,비케이홀딩스,79138942
307870,비투엔,비투엔,30701200
357880,비트나인,비트나인,10353956
032850,비트컴퓨터,비트컴퓨터,16623293
148780,비플라이소프트,비플라이소프트,31445725
238200,비피도,비피도,8180000
093190,빅솔론,빅솔론,19238905
065450,빅텍,빅텍,28652800
072950,빛샘전자,빛샘전자,6230859
143240,사람인에이치알,사람인에이치알,11674263
419120,산돌,산돌,7671826
100090,삼강엠앤티,삼강엠앤티,53235012
122350,삼기,삼기,38339428
014970,삼륭물산,삼륭물산,15125000
018310,삼목에스폼,삼목에스폼,14700000
053700,삼보모터스,삼보모터스,19234290
009620,삼보산업,삼보산업,45255561
023600,삼보판지,삼보판지,16170000
377630,삼성기업인수목적4호,삼성스팩4호,4020000
425290,삼성기업인수목적6호,삼성스팩6호,5520000
439250,삼성기업인수목적7호,삼성스팩7호,3502000
380320,삼성머스트기업인수목적5호,삼성머스트스팩5호,4810000
009300,삼아제약,삼아제약,6370000
225190,삼양옵틱스,삼양옵틱스,10149688
060310,삼에스코리아,3S,48536642
361670,삼영에스앤씨,삼영에스앤씨,5667658
054540,삼영엠텍,삼영엠텍,13000000
065570,삼영이엔씨,삼영이엔씨,10794010
032280,삼일,삼일,16213590
002290,삼일기업공사,삼일기업공사,12400000
037460,삼지전자,삼지전자,16318522
032750,삼진,삼진,7200000
054090,삼진엘앤디,삼진엘앤디,24959232
000250,삼천당제약,삼천당제약,22768041
024950,삼천리자전거,삼천리자전거,13273577
038500,삼표시멘트,삼표시멘트,107916306
017480,삼현철강,삼현철강,15702890
046390,삼화네트웍스,삼화네트웍스,43172933
027580,상보,상보,59181279
038540,상상인,상상인,55328313
101000,상상인인더스트리,상상인인더스트리,71750792
415580,상상인제3호기업인수목적,상상인제3호스팩,5310000
091580,상신이디피,상신이디피,13628219
263810,상신전자,상신전자,14244718
089980,상아프론테크,상아프론테크,15989037
042940,상지카일룸,상지카일룸,94234439
042600,새로닉스,새로닉스,12423574
107600,새빗켐,새빗켐,4754545
252990,샘씨엔에스,샘씨엔에스,50153846
378800,샤페론,샤페론,22466781
294630,서남,서남,21389160
