신흥에스이씨,00807379,243840,7763229
실리콘투,00982023,257720,60177234
심텍,01095722,222800,31854143
심텍홀딩스,00152127,036710,48350145
싸이맥스,00659161,160980,10924243
싸이버원,01293953,356890,4743730
싸이토젠,01046391,217330,17836941
쌍용정보통신,00138303,010280,63964034
썸에이지,01049422,208640,139240254
쎄노텍,01091054,222420,43540425
쎄니트,00239596,037760,33832921
쎄트렉아이,00449254,099320,9085607
쎌바이오텍,00357430,049960,9400000
쏠리드,00364403,050890,61221640
CBI,00151605,013720,270340686
씨씨에스,00249441,066790,56025056
씨아이에스,01090471,222080,61846812
씨앤씨인터내셔널,01226410,352480,10013941
CNH,00149266,023460,37200000
씨앤지하이테크,00605328,264660,8486542
씨앤투스,00875237,352700,28276899
CNT85,00318662,056730,35648956
CS,00303703,065770,19411130
씨에스베어링,00765462,297090,27000000
CSA 코스믹,00406037,083660,39451193
씨엔알리서치,01487446,359090,54291047
씨엔플러스,00660033,115530,67963000
씨유메디칼,00681249,115480,45724235
씨유테크,00575106,376290,17657500
씨이랩,00991298,189330,6027284
CJ 바이오사이언스,01071041,311690,5878672
CJ ENM,00265324,035760,21929154
CJ프레시웨이,00127954,051500,11871586
씨젠,00788773,096530,52225994
씨케이에이치,00800084,900120,160900398
씨큐브,00520610,101240,10138184
씨티씨바이오,00362292,060590,24181020
씨티케이,01144028,260930,19341591
아가방컴퍼니,00138446,013990,32887536
아나패스,00761952,123860,11706577
아난티,00161781,025980,86428901
아리온,01541744,058220,38974244
아모그린텍,00611912,125210,16496790
아모텍,00298447,052710,9743406
아미노로직스,00466428,074430,87826844
아미코젠,00545734,092040,19754708
아바코,00442145,083930,15412798
아바텍,00442048,149950,15607500
아비코전자,00138598,036010,13292934
아세아텍,00138747,050860,22500000
아셈스,00922304,136410,11019106
아스타,01157235,246720,12664779
아스트,00409681,067390,26186039
아스플로,00561732,159010,13334739
아시아경제,00665676,127710,34904082
아우딘퓨쳐스,01080687,227610,23598668
아이디스,00883980,143160,10716390
아이디스홀딩스,00359580,054800,10347756
아이디피,01213586,332370,13273726
아이비김영,01414422,339950,44946655
IBKS제13호스팩,01440481,351340,5170000
IBKS제16호스팩,01569102,388790,3410000
IBKS제17호스팩,01591606,405350,2720000
IBKS제18호스팩,01622331,424760,4230000
IBKS제19호스팩,01632851,426550,5080000
IBKS제20호스팩,01675421,439730,4310000
아이센스,00550994,099190,13753738
아이스크림에듀,00983934,289010,12864037
아이쓰리시스템,00612489,214430,7106760
아이씨디,00298377,040910,18065413
아이씨에이치,01302853,368600,16994265
아이앤씨,01296394,052860,17862854
ISC,00572905,095340,17399471
아이에스이커머스,00426068,069920,25826362
아이에이,00252269,038880,294769150
아이엘사이언스,01326279,307180,23552980
아이엠,00609634,101390,8103470
iMBC,00370006,052220,23000000
아이오케이,00543204,078860,96126472
아이윈,00365624,090150,41386324
아이윈플러스,00615723,123010,31454336
아이즈비전,00200910,031310,16439898
아이진,00945457,185490,21478340
아이컴포넌트,00407285,059100,7070860
아이퀘스트,01146822,262840,9860000
아이큐어,00554352,175250,19001657
아이크래프트,00405719,052460,14607936
아이텍,00626011,119830,19463533
아이톡시,00346911,052770,20233933
아이티센,00620868,124500,19907333
아이티아이즈,01429840,372800,5976990
ITX-AI,00627029,099520,24649867
아이티엠반도체,00579980,084850,22677934
아이패밀리에스씨,00692254,114840,8501548
아주IB투자,00156895,027360,120822956
아즈텍WB,00201131,032080,21491029
아진산업,00139083,013310,38806582
아진엑스텍,00404288,059120,9748596
아톤,00595182,158430,4353577
아프리카TV,00399694,067160,11494767
안국약품,00139205,001540,13042420
안랩,00298270,053800,10013855
안트로젠,00631837,065660,9731373
알로이스,01309795,297570,34621218
알리코제약,00447007,260660,15327021
알비더블유,01303029,361570,9618193
알서포트,00838962,131370,53267083
알에스오토메이션,00858124,140670,9303140
RF머트리얼즈,01343665,327260,8197697
알에프세미,00516246,096610,10873812
RFHIC,01078178,218410,26786434
알에프텍,00309831,061040,32089259
알엔투테크놀로지,00915508,148250,7646489
알체라,01405451,347860,21541132
알테오젠,00989619,196170,51518620
알톤스포츠,00821607,123750,12746297
알티캐스트,00364254,085810,29685769
알파홀딩스,00605124,117670,27917635
알피바이오,01182259,314140,8168557
압타머사이언스,01265251,291650,8490126
압타바이오,01251595,293780,22298866
애니젠,00808086,196300,5602556
애니플러스,01335578,310200,39008824
애드바이오텍,01022902,179530,9140444
애머릿지,00781202,900100,33670535
액션스퀘어,01042429,205500,46027946
액토즈소프트,00348034,052790,11330638
액트로,01141942,290740,10065011
앤디포스,00942131,238090,23979303
앤씨앤,00537337,092600,25083517
앱코,01207716,129890,10128682
앱클론,00991191,174900,15318069
야스,00875307,255440,13058000
양지사,00139685,030960,15980000
어보브반도체,00591441,102120,17780753
어스앤에어로스페이스,00971090,263540,7733747
얼라인드,01073678,238120,7189448
에너토크,00169215,019990,9756088
에브리봇,01201590,270660,12191342
에스넷,00264635,038680,16983922
에스디생명공학,01099667,217480,41768326
에스디시스템,00604815,121890,11147660
SDN,00574611,099220,56171811
에스맥,00562360,097780,56704050
SV인베스트먼트,00599151,289080,53234000
SBW생명과학,00653103,151910,177134118
에스비비테크,00567897,389500,6174904
SBI인베스트먼트,00156910,019550,162066575
SBS콘텐츠허브,00280688,046140,21463555
에스씨디,00171867,042110,48329564
SCI평가정보,00260745,036120,35500000
에스씨엠생명과학,01110474,298060,12120570
에스아이리소스,00120906,065420,68076186
에스앤더블류,00137012,103230,7200000
에스앤디,01685321,260970,4059420
에스앤에스텍,00411048,101490,21451447
에스에너지,00585538,095910,19504503
에스에스알,01250374,275630,6017989
SAMG엔터,01082418,419530,8590930
에스에이엠티,00128661,031330,99995067
에스에이티이엔지,01440153,351320,22015886
에스에이티,00379229,060540,26133306
에스에프에이,00358271,056190,35908760
SFA반도체,00301246,036540,164460303
에스엔유,00455981,080000,34322870
S&K폴리텍,00580667,091340,11703721
에스엘바이오닉스,00957568,214310,66414145
SM Life Design,00367604,063440,46029154
에스엠,00260930,041510,23801241
SM C&C,00185046,048550,95625120
에스엠코어,00137915,007820,20033946
에스와이,00535481,109610,48907400
